,run_uuid,hostname,run_num,total_runs,exp_command,exp_number,order_number,order_type,time_start,time_stop,completion_status,result
1507,3c7589f7-2ffa-11ec-91b9-1458d0584f82,hp065.utah.cloudlab.us,150,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,30.893194678,30.906759269,Success,10.402
1508,3c7589f7-2ffa-11ec-91b9-1458d0584f82,hp065.utah.cloudlab.us,150,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,30.907048287,30.916150255,Success,4.533
1509,3c7589f7-2ffa-11ec-91b9-1458d0584f82,hp065.utah.cloudlab.us,150,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,30.916437544,30.924948637,Success,3.593
1511,07495f3f-2ffb-11ec-9f80-1458d0584f82,hp065.utah.cloudlab.us,151,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,31.003818053,31.014461159,Success,6.856
1512,07495f3f-2ffb-11ec-9f80-1458d0584f82,hp065.utah.cloudlab.us,151,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,31.014758972,31.028159197,Success,10.868
1513,07495f3f-2ffb-11ec-9f80-1458d0584f82,hp065.utah.cloudlab.us,151,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,31.028452575,31.03596924,Success,1.945
1514,07495f3f-2ffb-11ec-9f80-1458d0584f82,hp065.utah.cloudlab.us,151,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,31.036257486,31.04576411,Success,4.902
1515,07495f3f-2ffb-11ec-9f80-1458d0584f82,hp065.utah.cloudlab.us,151,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,31.046057964,31.086724864,Success,27.873
1516,07495f3f-2ffb-11ec-9f80-1458d0584f82,hp065.utah.cloudlab.us,151,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,31.087030676,31.095391133,Success,3.532
1517,07495f3f-2ffb-11ec-9f80-1458d0584f82,hp065.utah.cloudlab.us,151,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,31.095673486,31.109259477,Success,10.438
1518,07495f3f-2ffb-11ec-9f80-1458d0584f82,hp065.utah.cloudlab.us,151,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,31.109547518,31.118647097,Success,4.458
1519,07495f3f-2ffb-11ec-9f80-1458d0584f82,hp065.utah.cloudlab.us,151,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,31.118930247,31.127448736,Success,3.579
1521,d0daf002-2ffb-11ec-8ee8-1458d0584f82,hp065.utah.cloudlab.us,152,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,31.207413394,31.218479528,Success,6.841
1522,d0daf002-2ffb-11ec-8ee8-1458d0584f82,hp065.utah.cloudlab.us,152,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,31.218771949,31.232168168,Success,10.883
1523,d0daf002-2ffb-11ec-8ee8-1458d0584f82,hp065.utah.cloudlab.us,152,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,31.232475934,31.239825778,Success,1.961
1524,d0daf002-2ffb-11ec-8ee8-1458d0584f82,hp065.utah.cloudlab.us,152,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,31.2401402,31.249768293,Success,4.892
1525,d0daf002-2ffb-11ec-8ee8-1458d0584f82,hp065.utah.cloudlab.us,152,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,31.25006763,31.290790521,Success,27.865
1526,d0daf002-2ffb-11ec-8ee8-1458d0584f82,hp065.utah.cloudlab.us,152,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,31.291081072,31.299570728,Success,3.586
1527,d0daf002-2ffb-11ec-8ee8-1458d0584f82,hp065.utah.cloudlab.us,152,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,31.299857295,31.313327014,Success,10.406
1528,d0daf002-2ffb-11ec-8ee8-1458d0584f82,hp065.utah.cloudlab.us,152,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,31.313616959,31.322654548,Success,4.466
1529,d0daf002-2ffb-11ec-8ee8-1458d0584f82,hp065.utah.cloudlab.us,152,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,31.322934164,31.331422652,Success,3.58
1531,9b9656a9-2ffc-11ec-9e4a-1458d0584f82,hp065.utah.cloudlab.us,153,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,31.410123525,31.420605867,Success,6.832
1532,9b9656a9-2ffc-11ec-9e4a-1458d0584f82,hp065.utah.cloudlab.us,153,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,31.420903325,31.434281069,Success,10.89
1533,9b9656a9-2ffc-11ec-9e4a-1458d0584f82,hp065.utah.cloudlab.us,153,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,31.434573751,31.442011573,Success,1.943
1534,9b9656a9-2ffc-11ec-9e4a-1458d0584f82,hp065.utah.cloudlab.us,153,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,31.442327208,31.451827282,Success,4.916
1535,9b9656a9-2ffc-11ec-9e4a-1458d0584f82,hp065.utah.cloudlab.us,153,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,31.452118009,31.492572636,Success,28.008
1536,9b9656a9-2ffc-11ec-9e4a-1458d0584f82,hp065.utah.cloudlab.us,153,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,31.492870975,31.501387211,Success,3.615
1537,9b9656a9-2ffc-11ec-9e4a-1458d0584f82,hp065.utah.cloudlab.us,153,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,31.501706243,31.515083173,Success,10.43
1538,9b9656a9-2ffc-11ec-9e4a-1458d0584f82,hp065.utah.cloudlab.us,153,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,31.515374717,31.524434253,Success,4.453
1539,9b9656a9-2ffc-11ec-9e4a-1458d0584f82,hp065.utah.cloudlab.us,153,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,31.524722609,31.533279405,Success,3.591
1541,8b5ce6be-2ffd-11ec-91c7-1458d0584f82,hp065.utah.cloudlab.us,154,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,31.601848076,31.61247752,Success,6.841
1542,8b5ce6be-2ffd-11ec-91c7-1458d0584f82,hp065.utah.cloudlab.us,154,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,31.612772847,31.626169622,Success,10.885
1543,8b5ce6be-2ffd-11ec-91c7-1458d0584f82,hp065.utah.cloudlab.us,154,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,31.626458013,31.633805437,Success,1.966
1544,8b5ce6be-2ffd-11ec-91c7-1458d0584f82,hp065.utah.cloudlab.us,154,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,31.634093478,31.643533142,Success,4.926
1545,8b5ce6be-2ffd-11ec-91c7-1458d0584f82,hp065.utah.cloudlab.us,154,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,31.643826284,31.68406026,Success,27.883
1546,8b5ce6be-2ffd-11ec-91c7-1458d0584f82,hp065.utah.cloudlab.us,154,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,31.684380325,31.692812728,Success,3.585
1547,8b5ce6be-2ffd-11ec-91c7-1458d0584f82,hp065.utah.cloudlab.us,154,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,31.693097596,31.706506913,Success,10.414
1548,8b5ce6be-2ffd-11ec-91c7-1458d0584f82,hp065.utah.cloudlab.us,154,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,31.706799409,31.716193651,Success,4.45
1549,8b5ce6be-2ffd-11ec-91c7-1458d0584f82,hp065.utah.cloudlab.us,154,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,31.716491138,31.724985968,Success,3.572
1551,45dc5dd0-2ffe-11ec-adce-1458d0584f82,hp065.utah.cloudlab.us,155,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,31.805734193,31.816388845,Success,6.851
1552,45dc5dd0-2ffe-11ec-adce-1458d0584f82,hp065.utah.cloudlab.us,155,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,31.816680529,31.830562007,Success,10.957
1553,45dc5dd0-2ffe-11ec-adce-1458d0584f82,hp065.utah.cloudlab.us,155,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,31.83085529,31.838267366,Success,1.939
1554,45dc5dd0-2ffe-11ec-adce-1458d0584f82,hp065.utah.cloudlab.us,155,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,31.838550927,31.847933968,Success,4.919
1555,45dc5dd0-2ffe-11ec-adce-1458d0584f82,hp065.utah.cloudlab.us,155,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,31.848222053,31.88913719,Success,27.766
1556,45dc5dd0-2ffe-11ec-adce-1458d0584f82,hp065.utah.cloudlab.us,155,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,31.889437188,31.897905488,Success,3.53
1557,45dc5dd0-2ffe-11ec-adce-1458d0584f82,hp065.utah.cloudlab.us,155,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,31.898196265,31.911758022,Success,10.422
1558,45dc5dd0-2ffe-11ec-adce-1458d0584f82,hp065.utah.cloudlab.us,155,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,31.912081399,31.921189328,Success,4.531
1559,45dc5dd0-2ffe-11ec-adce-1458d0584f82,hp065.utah.cloudlab.us,155,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,31.921478266,31.930016164,Success,3.586
1561,108435e7-2fff-11ec-aad4-1458d0584f82,hp065.utah.cloudlab.us,156,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,32.009166173,32.020718323,Success,6.887
1562,108435e7-2fff-11ec-aad4-1458d0584f82,hp065.utah.cloudlab.us,156,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,32.021012262,32.034435271,Success,10.882
1563,108435e7-2fff-11ec-aad4-1458d0584f82,hp065.utah.cloudlab.us,156,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,32.034727832,32.042214581,Success,1.964
1564,108435e7-2fff-11ec-aad4-1458d0584f82,hp065.utah.cloudlab.us,156,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,32.042501945,32.052007554,Success,4.907
1565,108435e7-2fff-11ec-aad4-1458d0584f82,hp065.utah.cloudlab.us,156,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,32.052728495,32.093498621,Success,27.86
1566,108435e7-2fff-11ec-aad4-1458d0584f82,hp065.utah.cloudlab.us,156,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,32.093799531,32.102254974,Success,3.529
1567,108435e7-2fff-11ec-aad4-1458d0584f82,hp065.utah.cloudlab.us,156,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,32.102538655,32.116554564,Success,10.411
1568,108435e7-2fff-11ec-aad4-1458d0584f82,hp065.utah.cloudlab.us,156,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,32.116844504,32.126007938,Success,4.498
1569,108435e7-2fff-11ec-aad4-1458d0584f82,hp065.utah.cloudlab.us,156,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,32.126300824,32.134848297,Success,3.58
1571,da10e2c1-2fff-11ec-adfe-1458d0584f82,hp065.utah.cloudlab.us,157,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,32.214076189,32.224762341,Success,6.866
1572,da10e2c1-2fff-11ec-adfe-1458d0584f82,hp065.utah.cloudlab.us,157,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,32.225058696,32.238597136,Success,10.911
1573,da10e2c1-2fff-11ec-adfe-1458d0584f82,hp065.utah.cloudlab.us,157,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,32.238900337,32.246345468,Success,1.941
1574,da10e2c1-2fff-11ec-adfe-1458d0584f82,hp065.utah.cloudlab.us,157,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,32.246631338,32.256185797,Success,4.906
1575,da10e2c1-2fff-11ec-adfe-1458d0584f82,hp065.utah.cloudlab.us,157,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,32.256482347,32.297607178,Success,27.82
1576,da10e2c1-2fff-11ec-adfe-1458d0584f82,hp065.utah.cloudlab.us,157,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,32.297903212,32.307247023,Success,3.561
1577,da10e2c1-2fff-11ec-adfe-1458d0584f82,hp065.utah.cloudlab.us,157,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,32.307526915,32.321078485,Success,10.419
1578,da10e2c1-2fff-11ec-adfe-1458d0584f82,hp065.utah.cloudlab.us,157,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,32.321374494,32.330450864,Success,4.508
1579,da10e2c1-2fff-11ec-adfe-1458d0584f82,hp065.utah.cloudlab.us,157,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,32.330739281,32.339253483,Success,3.576
1581,a38a06bf-3000-11ec-aff2-1458d0584f82,hp065.utah.cloudlab.us,158,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,32.420602498,32.431298135,Success,6.88
1582,a38a06bf-3000-11ec-aff2-1458d0584f82,hp065.utah.cloudlab.us,158,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,32.431602498,32.444965688,Success,10.885
1583,a38a06bf-3000-11ec-aff2-1458d0584f82,hp065.utah.cloudlab.us,158,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,32.445268102,32.45276429,Success,1.941
1584,a38a06bf-3000-11ec-aff2-1458d0584f82,hp065.utah.cloudlab.us,158,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,32.453054476,32.462632425,Success,4.908
1585,a38a06bf-3000-11ec-aff2-1458d0584f82,hp065.utah.cloudlab.us,158,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,32.462958965,32.503362378,Success,27.901
1586,a38a06bf-3000-11ec-aff2-1458d0584f82,hp065.utah.cloudlab.us,158,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,32.503658041,32.512031754,Success,3.562
1587,a38a06bf-3000-11ec-aff2-1458d0584f82,hp065.utah.cloudlab.us,158,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,32.512605815,32.526230717,Success,10.417
1588,a38a06bf-3000-11ec-aff2-1458d0584f82,hp065.utah.cloudlab.us,158,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,32.52653504,32.535624711,Success,4.504
1589,a38a06bf-3000-11ec-aff2-1458d0584f82,hp065.utah.cloudlab.us,158,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,32.535930587,32.544390536,Success,3.579
1591,6e3bb1ed-3001-11ec-97a4-1458d0584f82,hp065.utah.cloudlab.us,159,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,32.624505071,32.635050161,Success,6.84
1592,6e3bb1ed-3001-11ec-97a4-1458d0584f82,hp065.utah.cloudlab.us,159,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,32.635339224,32.648631714,Success,10.87
1593,6e3bb1ed-3001-11ec-97a4-1458d0584f82,hp065.utah.cloudlab.us,159,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,32.648929362,32.656365709,Success,1.941
1594,6e3bb1ed-3001-11ec-97a4-1458d0584f82,hp065.utah.cloudlab.us,159,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,32.656678842,32.666102943,Success,4.903
1595,6e3bb1ed-3001-11ec-97a4-1458d0584f82,hp065.utah.cloudlab.us,159,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,32.666393459,32.707475513,Success,27.96
1596,6e3bb1ed-3001-11ec-97a4-1458d0584f82,hp065.utah.cloudlab.us,159,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,32.707794028,32.716228678,Success,3.546
1597,6e3bb1ed-3001-11ec-97a4-1458d0584f82,hp065.utah.cloudlab.us,159,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,32.716523153,32.729947459,Success,10.4
1598,6e3bb1ed-3001-11ec-97a4-1458d0584f82,hp065.utah.cloudlab.us,159,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,32.730237569,32.739295487,Success,4.557
1599,6e3bb1ed-3001-11ec-97a4-1458d0584f82,hp065.utah.cloudlab.us,159,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,32.739587371,32.748122017,Success,3.593
1601,5af674ca-3002-11ec-957b-1458d0584f82,hp065.utah.cloudlab.us,160,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,32.8186922,32.82899073,Success,6.833
1602,5af674ca-3002-11ec-957b-1458d0584f82,hp065.utah.cloudlab.us,160,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,32.829316628,32.842650748,Success,10.916
1603,5af674ca-3002-11ec-957b-1458d0584f82,hp065.utah.cloudlab.us,160,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,32.84295017,32.85036134,Success,1.968
1604,5af674ca-3002-11ec-957b-1458d0584f82,hp065.utah.cloudlab.us,160,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,32.85064879,32.86025473,Success,4.921
1605,5af674ca-3002-11ec-957b-1458d0584f82,hp065.utah.cloudlab.us,160,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,32.860550228,32.901578321,Success,27.83
1606,5af674ca-3002-11ec-957b-1458d0584f82,hp065.utah.cloudlab.us,160,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,32.901909852,32.910496851,Success,3.561
1607,5af674ca-3002-11ec-957b-1458d0584f82,hp065.utah.cloudlab.us,160,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,32.91078631,32.924223039,Success,10.41
1608,5af674ca-3002-11ec-957b-1458d0584f82,hp065.utah.cloudlab.us,160,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,32.924520602,32.933664025,Success,4.579
1609,5af674ca-3002-11ec-957b-1458d0584f82,hp065.utah.cloudlab.us,160,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,32.933951905,32.942420566,Success,3.591
1611,15746525-3003-11ec-ba0f-1458d0584f82,hp065.utah.cloudlab.us,161,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,33.021043757,33.031686741,Success,6.896
1612,15746525-3003-11ec-ba0f-1458d0584f82,hp065.utah.cloudlab.us,161,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,33.031981598,33.045574299,Success,10.961
1613,15746525-3003-11ec-ba0f-1458d0584f82,hp065.utah.cloudlab.us,161,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,33.045871766,33.053323857,Success,1.942
1614,15746525-3003-11ec-ba0f-1458d0584f82,hp065.utah.cloudlab.us,161,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,33.053620898,33.06320993,Success,4.906
1615,15746525-3003-11ec-ba0f-1458d0584f82,hp065.utah.cloudlab.us,161,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,33.063506134,33.104490501,Success,28.007
1616,15746525-3003-11ec-ba0f-1458d0584f82,hp065.utah.cloudlab.us,161,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,33.104792769,33.113354252,Success,3.552
1617,15746525-3003-11ec-ba0f-1458d0584f82,hp065.utah.cloudlab.us,161,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,33.113642879,33.127014338,Success,10.426
1618,15746525-3003-11ec-ba0f-1458d0584f82,hp065.utah.cloudlab.us,161,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,33.127309485,33.136454069,Success,4.494
1619,15746525-3003-11ec-ba0f-1458d0584f82,hp065.utah.cloudlab.us,161,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,33.136740786,33.145279596,Success,3.576
1621,de78bfd7-3003-11ec-907c-1458d0584f82,hp065.utah.cloudlab.us,162,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,33.221818674,33.23251407,Success,6.87
1622,de78bfd7-3003-11ec-907c-1458d0584f82,hp065.utah.cloudlab.us,162,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,33.232808982,33.246284964,Success,10.876
1623,de78bfd7-3003-11ec-907c-1458d0584f82,hp065.utah.cloudlab.us,162,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,33.246579304,33.254101606,Success,1.948
