,run_uuid,hostname,run_num,total_runs,exp_command,exp_number,order_number,order_type,time_start,time_stop,completion_status,result
2314,674bb5c6-2ecb-11ec-b611-1458d0584f82,hp065.utah.cloudlab.us,111,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,4,random,47.00152527,47.008982787,Success,1.944
2315,674bb5c6-2ecb-11ec-b611-1458d0584f82,hp065.utah.cloudlab.us,111,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,5,random,47.009268346,47.018326449,Success,4.476
2316,674bb5c6-2ecb-11ec-b611-1458d0584f82,hp065.utah.cloudlab.us,111,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,6,random,47.018618644,47.029147021,Success,6.828
2317,674bb5c6-2ecb-11ec-b611-1458d0584f82,hp065.utah.cloudlab.us,111,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,random,47.029444082,47.043298311,Success,10.429
2318,674bb5c6-2ecb-11ec-b611-1458d0584f82,hp065.utah.cloudlab.us,111,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,8,random,47.043586612,47.052074115,Success,3.566
2319,674bb5c6-2ecb-11ec-b611-1458d0584f82,hp065.utah.cloudlab.us,111,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,9,random,47.052358427,47.061851656,Success,4.911
2320,481afd03-2ecc-11ec-bdcf-1458d0584f82,hp065.utah.cloudlab.us,112,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,0,random,47.102748042,47.112932278,Success,3.601
2321,481afd03-2ecc-11ec-bdcf-1458d0584f82,hp065.utah.cloudlab.us,112,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,1,random,47.113241548,47.153944017,Success,27.959
2322,481afd03-2ecc-11ec-bdcf-1458d0584f82,hp065.utah.cloudlab.us,112,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,2,random,47.154247774,47.163421787,Success,4.508
2323,481afd03-2ecc-11ec-bdcf-1458d0584f82,hp065.utah.cloudlab.us,112,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,3,random,47.163726441,47.177615245,Success,10.432
2324,481afd03-2ecc-11ec-bdcf-1458d0584f82,hp065.utah.cloudlab.us,112,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,4,random,47.177917734,47.188534104,Success,6.838
2326,481afd03-2ecc-11ec-bdcf-1458d0584f82,hp065.utah.cloudlab.us,112,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,6,random,47.216426901,47.225873574,Success,4.92
2327,481afd03-2ecc-11ec-bdcf-1458d0584f82,hp065.utah.cloudlab.us,112,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,7,random,47.226180237,47.239595088,Success,10.955
2328,481afd03-2ecc-11ec-bdcf-1458d0584f82,hp065.utah.cloudlab.us,112,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,8,random,47.239882893,47.248211541,Success,3.589
2329,481afd03-2ecc-11ec-bdcf-1458d0584f82,hp065.utah.cloudlab.us,112,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,9,random,47.248504639,47.255781041,Success,1.987
2330,29147a3d-2ecd-11ec-b84e-1458d0584f82,hp065.utah.cloudlab.us,113,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,0,random,47.29696241,47.307615057,Success,3.589
2331,29147a3d-2ecd-11ec-b84e-1458d0584f82,hp065.utah.cloudlab.us,113,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,1,random,47.307925144,47.31645043,Success,3.619
2332,29147a3d-2ecd-11ec-b84e-1458d0584f82,hp065.utah.cloudlab.us,113,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,2,random,47.316752939,47.324193955,Success,1.945
2333,29147a3d-2ecd-11ec-b84e-1458d0584f82,hp065.utah.cloudlab.us,113,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,3,random,47.324484326,47.33537951,Success,6.813
2334,29147a3d-2ecd-11ec-b84e-1458d0584f82,hp065.utah.cloudlab.us,113,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,random,47.33567385,47.345078276,Success,4.911
2336,29147a3d-2ecd-11ec-b84e-1458d0584f82,hp065.utah.cloudlab.us,113,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,6,random,47.372451929,47.385854258,Success,10.913
2337,29147a3d-2ecd-11ec-b84e-1458d0584f82,hp065.utah.cloudlab.us,113,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,7,random,47.38615789,47.39515403,Success,4.493
2338,29147a3d-2ecd-11ec-b84e-1458d0584f82,hp065.utah.cloudlab.us,113,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,8,random,47.39543524,47.408969677,Success,10.458
2339,29147a3d-2ecd-11ec-b84e-1458d0584f82,hp065.utah.cloudlab.us,113,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,9,random,47.409264203,47.449402215,Success,27.823
2340,09af2031-2ece-11ec-b227-1458d0584f82,hp065.utah.cloudlab.us,114,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,0,random,47.492038973,47.502185735,Success,3.587
2341,09af2031-2ece-11ec-b227-1458d0584f82,hp065.utah.cloudlab.us,114,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,1,random,47.50247127,47.510021371,Success,1.953
2342,09af2031-2ece-11ec-b227-1458d0584f82,hp065.utah.cloudlab.us,114,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,2,random,47.510338449,47.551225145,Success,28.002
2343,09af2031-2ece-11ec-b227-1458d0584f82,hp065.utah.cloudlab.us,114,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,3,random,47.551526321,47.564938785,Success,10.901
2344,09af2031-2ece-11ec-b227-1458d0584f82,hp065.utah.cloudlab.us,114,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,4,random,47.565254304,47.578742166,Success,10.4
2345,09af2031-2ece-11ec-b227-1458d0584f82,hp065.utah.cloudlab.us,114,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,5,random,47.579031926,47.588129654,Success,4.477
2346,09af2031-2ece-11ec-b227-1458d0584f82,hp065.utah.cloudlab.us,114,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,6,random,47.588415484,47.597937306,Success,4.908
2347,09af2031-2ece-11ec-b227-1458d0584f82,hp065.utah.cloudlab.us,114,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,7,random,47.598231345,47.606715457,Success,3.528
2348,09af2031-2ece-11ec-b227-1458d0584f82,hp065.utah.cloudlab.us,114,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,8,random,47.607008519,47.617580201,Success,6.851
2350,ea9a12ac-2ece-11ec-a9c8-1458d0584f82,hp065.utah.cloudlab.us,115,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,0,random,47.686734892,47.697446668,Success,4.476
2351,ea9a12ac-2ece-11ec-a9c8-1458d0584f82,hp065.utah.cloudlab.us,115,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,1,random,47.697745569,47.711564753,Success,10.412
2352,ea9a12ac-2ece-11ec-a9c8-1458d0584f82,hp065.utah.cloudlab.us,115,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,2,random,47.711894154,47.721407161,Success,4.915
2353,ea9a12ac-2ece-11ec-a9c8-1458d0584f82,hp065.utah.cloudlab.us,115,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,3,random,47.72169666,47.730188211,Success,3.642
2354,ea9a12ac-2ece-11ec-a9c8-1458d0584f82,hp065.utah.cloudlab.us,115,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,4,random,47.73046657,47.739474772,Success,3.578
2355,ea9a12ac-2ece-11ec-a9c8-1458d0584f82,hp065.utah.cloudlab.us,115,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,5,random,47.739764707,47.753639824,Success,10.931
2356,ea9a12ac-2ece-11ec-a9c8-1458d0584f82,hp065.utah.cloudlab.us,115,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,6,random,47.753933923,47.761436238,Success,1.944
2358,ea9a12ac-2ece-11ec-a9c8-1458d0584f82,hp065.utah.cloudlab.us,115,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,8,random,47.788794731,47.829208572,Success,27.998
2359,ea9a12ac-2ece-11ec-a9c8-1458d0584f82,hp065.utah.cloudlab.us,115,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,9,random,47.829499495,47.840074691,Success,6.836
2361,cb5f51c1-2ecf-11ec-8416-1458d0584f82,hp065.utah.cloudlab.us,116,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,1,random,47.912857758,47.926341082,Success,10.446
2362,cb5f51c1-2ecf-11ec-8416-1458d0584f82,hp065.utah.cloudlab.us,116,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,2,random,47.926628692,47.935664372,Success,4.585
2363,cb5f51c1-2ecf-11ec-8416-1458d0584f82,hp065.utah.cloudlab.us,116,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,3,random,47.935949722,47.976592317,Success,27.88
2364,cb5f51c1-2ecf-11ec-8416-1458d0584f82,hp065.utah.cloudlab.us,116,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,4,random,47.976912387,47.985464528,Success,3.6
2365,cb5f51c1-2ecf-11ec-8416-1458d0584f82,hp065.utah.cloudlab.us,116,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,5,random,47.985751491,47.996467925,Success,6.883
2366,cb5f51c1-2ecf-11ec-8416-1458d0584f82,hp065.utah.cloudlab.us,116,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,6,random,47.996763934,48.010275641,Success,10.901
2367,cb5f51c1-2ecf-11ec-8416-1458d0584f82,hp065.utah.cloudlab.us,116,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,7,random,48.010566924,48.01917549,Success,3.587
2368,cb5f51c1-2ecf-11ec-8416-1458d0584f82,hp065.utah.cloudlab.us,116,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,8,random,48.019467295,48.028966857,Success,4.914
2369,cb5f51c1-2ecf-11ec-8416-1458d0584f82,hp065.utah.cloudlab.us,116,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,9,random,48.029266364,48.036716739,Success,1.947
2371,ac2d35bb-2ed0-11ec-813f-1458d0584f82,hp065.utah.cloudlab.us,117,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,1,random,48.108985514,48.116356685,Success,1.942
2372,ac2d35bb-2ed0-11ec-813f-1458d0584f82,hp065.utah.cloudlab.us,117,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,2,random,48.11663818,48.130191527,Success,10.446
2373,ac2d35bb-2ed0-11ec-813f-1458d0584f82,hp065.utah.cloudlab.us,117,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,3,random,48.130484243,48.138936153,Success,3.584
2374,ac2d35bb-2ed0-11ec-813f-1458d0584f82,hp065.utah.cloudlab.us,117,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,4,random,48.139247994,48.149805604,Success,6.896
2375,ac2d35bb-2ed0-11ec-813f-1458d0584f82,hp065.utah.cloudlab.us,117,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,5,random,48.15009179,48.159580111,Success,4.911
2376,ac2d35bb-2ed0-11ec-813f-1458d0584f82,hp065.utah.cloudlab.us,117,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,6,random,48.15987178,48.200915821,Success,27.841
2377,ac2d35bb-2ed0-11ec-813f-1458d0584f82,hp065.utah.cloudlab.us,117,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,7,random,48.20121211,48.209709745,Success,3.588
2378,ac2d35bb-2ed0-11ec-813f-1458d0584f82,hp065.utah.cloudlab.us,117,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,8,random,48.209995635,48.223406016,Success,10.874
2379,ac2d35bb-2ed0-11ec-813f-1458d0584f82,hp065.utah.cloudlab.us,117,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,9,random,48.223693731,48.232732898,Success,4.542
2380,8cfe3b97-2ed1-11ec-8de1-1458d0584f82,hp065.utah.cloudlab.us,118,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,0,random,48.27431678,48.284732542,Success,3.601
2381,8cfe3b97-2ed1-11ec-8de1-1458d0584f82,hp065.utah.cloudlab.us,118,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,1,random,48.285042733,48.325567277,Success,28.051
2382,8cfe3b97-2ed1-11ec-8de1-1458d0584f82,hp065.utah.cloudlab.us,118,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,2,random,48.325870964,48.334940151,Success,4.474
2384,8cfe3b97-2ed1-11ec-8de1-1458d0584f82,hp065.utah.cloudlab.us,118,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,4,random,48.36218838,48.375526872,Success,10.862
2385,8cfe3b97-2ed1-11ec-8de1-1458d0584f82,hp065.utah.cloudlab.us,118,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,5,random,48.375847633,48.386354988,Success,6.838
2386,8cfe3b97-2ed1-11ec-8de1-1458d0584f82,hp065.utah.cloudlab.us,118,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,6,random,48.386669851,48.394068836,Success,1.941
2387,8cfe3b97-2ed1-11ec-8de1-1458d0584f82,hp065.utah.cloudlab.us,118,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,7,random,48.394352356,48.402825018,Success,3.538
2388,8cfe3b97-2ed1-11ec-8de1-1458d0584f82,hp065.utah.cloudlab.us,118,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,8,random,48.403140502,48.412683804,Success,4.909
2389,8cfe3b97-2ed1-11ec-8de1-1458d0584f82,hp065.utah.cloudlab.us,118,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,9,random,48.412987932,48.426451172,Success,10.447
2391,6dc7c3fc-2ed2-11ec-ad42-1458d0584f82,hp065.utah.cloudlab.us,119,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,1,random,48.497956838,48.507508888,Success,4.917
2392,6dc7c3fc-2ed2-11ec-ad42-1458d0584f82,hp065.utah.cloudlab.us,119,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,2,random,48.507807954,48.516238782,Success,3.558
2393,6dc7c3fc-2ed2-11ec-ad42-1458d0584f82,hp065.utah.cloudlab.us,119,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,3,random,48.516523004,48.525533497,Success,4.522
2394,6dc7c3fc-2ed2-11ec-ad42-1458d0584f82,hp065.utah.cloudlab.us,119,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,4,random,48.525824549,48.533246103,Success,1.944
2395,6dc7c3fc-2ed2-11ec-ad42-1458d0584f82,hp065.utah.cloudlab.us,119,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,5,random,48.53353074,48.546904124,Success,10.985
2396,6dc7c3fc-2ed2-11ec-ad42-1458d0584f82,hp065.utah.cloudlab.us,119,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,6,random,48.547204172,48.555667766,Success,3.588
2397,6dc7c3fc-2ed2-11ec-ad42-1458d0584f82,hp065.utah.cloudlab.us,119,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,7,random,48.555987665,48.566576339,Success,6.845
2398,6dc7c3fc-2ed2-11ec-ad42-1458d0584f82,hp065.utah.cloudlab.us,119,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,8,random,48.566883334,48.607877557,Success,28.07
2399,6dc7c3fc-2ed2-11ec-ad42-1458d0584f82,hp065.utah.cloudlab.us,119,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,9,random,48.608191602,48.621796291,Success,10.429
0,fc86150d-2e09-11ec-8391-1458d0584f82,hp065.utah.cloudlab.us,0,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,1.277678589,1.307565701,Success,33828.72
0,fc86150d-2e09-11ec-8391-1458d0584f82,hp065.utah.cloudlab.us,0,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,1.277678589,1.307565701,Success,33745.52
0,fc86150d-2e09-11ec-8391-1458d0584f82,hp065.utah.cloudlab.us,0,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,1.277678589,1.307565701,Success,37995.84
0,fc86150d-2e09-11ec-8391-1458d0584f82,hp065.utah.cloudlab.us,0,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,1.277678589,1.307565701,Success,38160.06
10,b8233190-2e0a-11ec-8d7d-1458d0584f82,hp065.utah.cloudlab.us,1,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,1.482728506,1.51137468,Success,33749.2
10,b8233190-2e0a-11ec-8d7d-1458d0584f82,hp065.utah.cloudlab.us,1,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,1.482728506,1.51137468,Success,33679.63
10,b8233190-2e0a-11ec-8d7d-1458d0584f82,hp065.utah.cloudlab.us,1,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,1.482728506,1.51137468,Success,37879.45
10,b8233190-2e0a-11ec-8d7d-1458d0584f82,hp065.utah.cloudlab.us,1,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,1.482728506,1.51137468,Success,38131.5
20,81dbd174-2e0b-11ec-ada4-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,1.687664531,1.716348859,Success,33882.46
20,81dbd174-2e0b-11ec-ada4-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,1.687664531,1.716348859,Success,33798.87
20,81dbd174-2e0b-11ec-ada4-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,1.687664531,1.716348859,Success,37991.14
20,81dbd174-2e0b-11ec-ada4-1458d0584f82,hp065.utah.cloudlab.us,2,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,1.687664531,1.716348859,Success,38260.73
30,4ab2cfe2-2e0c-11ec-bd22-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,1.889056709,1.917771658,Success,33758.76
30,4ab2cfe2-2e0c-11ec-bd22-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,1.889056709,1.917771658,Success,33705.57
30,4ab2cfe2-2e0c-11ec-bd22-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,1.889056709,1.917771658,Success,37950.92
30,4ab2cfe2-2e0c-11ec-bd22-1458d0584f82,hp065.utah.cloudlab.us,3,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,1.889056709,1.917771658,Success,38052.56
40,1582cb53-2e0d-11ec-904d-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,2.09409668,2.122606724,Success,33841.57
40,1582cb53-2e0d-11ec-904d-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,2.09409668,2.122606724,Success,33770.08
40,1582cb53-2e0d-11ec-904d-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,2.09409668,2.122606724,Success,38012.52
40,1582cb53-2e0d-11ec-904d-1458d0584f82,hp065.utah.cloudlab.us,4,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,2.09409668,2.122606724,Success,38154.27
50,02e7cfa0-2e0e-11ec-9e92-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,2.289575349,2.318190024,Success,33916.67
50,02e7cfa0-2e0e-11ec-9e92-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,2.289575349,2.318190024,Success,33811.99
50,02e7cfa0-2e0e-11ec-9e92-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,2.289575349,2.318190024,Success,38077.66
50,02e7cfa0-2e0e-11ec-9e92-1458d0584f82,hp065.utah.cloudlab.us,5,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,2.289575349,2.318190024,Success,38126.53
60,bd7ecc2a-2e0e-11ec-948e-1458d0584f82,hp065.utah.cloudlab.us,6,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,2.493098351,2.521963422,Success,33952.47
60,bd7ecc2a-2e0e-11ec-948e-1458d0584f82,hp065.utah.cloudlab.us,6,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,2.493098351,2.521963422,Success,33856.07
