run_uuid,hostname,run_num,total_runs,exp_command,exp_number,order_number,order_type,time_start,time_stop,completion_status,result
1da26907-2e11-11ec-a215-1458d0584f82,hp065.utah.cloudlab.us,9,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,3.164868529,3.174474388,Success,4.920
1da26907-2e11-11ec-a215-1458d0584f82,hp065.utah.cloudlab.us,9,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,3.174792222,3.215717993,Success,28.032
1da26907-2e11-11ec-a215-1458d0584f82,hp065.utah.cloudlab.us,9,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,3.216070748,3.224502548,Success,3.546
1da26907-2e11-11ec-a215-1458d0584f82,hp065.utah.cloudlab.us,9,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,3.224783121,3.238322887,Success,10.414
1da26907-2e11-11ec-a215-1458d0584f82,hp065.utah.cloudlab.us,9,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,3.238640747,3.247867612,Success,4.493
1da26907-2e11-11ec-a215-1458d0584f82,hp065.utah.cloudlab.us,9,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,3.248187862,3.256716729,Success,3.589
e8715d12-2e11-11ec-a8ee-1458d0584f82,hp065.utah.cloudlab.us,10,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,3.306605265,3.334957096,Success,"33896.11,33824.58,38047.31,38203.30"
e8715d12-2e11-11ec-a8ee-1458d0584f82,hp065.utah.cloudlab.us,10,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,3.335246705,3.346290243,Success,6.853
e8715d12-2e11-11ec-a8ee-1458d0584f82,hp065.utah.cloudlab.us,10,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,3.346584618,3.360021444,Success,10.931
e8715d12-2e11-11ec-a8ee-1458d0584f82,hp065.utah.cloudlab.us,10,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,3.360310086,3.367599712,Success,1.946
